ADRESA;x;y;FIRMA;NAZEV
Štìpnická 1156, Uherské Hradištì;17.449265;49.0664095;AHOLD Czech Republic, a. s.;
Velehradská tøída 1206, Uherské Hradištì;17.4627886;49.070055;AHOLD Czech Republic, a. s.;
Liberecká 642, Hrádek nad Nisou;14.8445584;50.85279209999999;AHOLD Czech Republic, a. s.;
Èeské mládee 456/26, Liberec - Doubí;15.0548874;50.7447964;AHOLD Czech Republic, a. s.;
Budyšínská 1400/1, Liberec;15.0614193;50.774532;AHOLD Czech Republic, a. s.;
Dobiášova 1008, Liberec;15.0707925;50.7524484;AHOLD Czech Republic, a. s.;
U Jandovky 2, Vyškov;16.9893822;49.2745042;AHOLD Czech Republic, a. s.;
Na Hranièkách 589/34, Vyškov;16.9878028;49.2797574;AHOLD Czech Republic, a. s.;
Nábøeí 463, Bílina;13.771719;50.5511974;AHOLD Czech Republic, a. s.;
Radnièní 3400, Most;13.6399778;50.5012584;AHOLD Czech Republic, a. s.;
Topolová 1513, Most;13.648297;50.4960981;AHOLD Czech Republic, a. s.;
Velebudická 3270, Most;13.6555222;50.4859562;AHOLD Czech Republic, a. s.;
Neratovice28. øíjna 919, Neratovice;14.5126047;50.2570826;AHOLD Czech Republic, a. s.;
Jana Palacha 1229, Mladá Boleslav;14.9117337;50.4301998;AHOLD Czech Republic, a. s.;
Jièínská 1350/3, Mladá Boleslav;14.9375299;50.4118544;AHOLD Czech Republic, a. s.;
Jièínská 1349, Mladá Boleslav;14.9361678;50.4121289;AHOLD Czech Republic, a. s.;
Na Radouèi 1236, Mladá Boleslav;14.9097937;50.4361846;AHOLD Czech Republic, a. s.;
Kapitána Jaroše 375/31, Karlovy Vary;12.8409924;50.2268558;AHOLD Czech Republic, a. s.;
Horova 1223/1, Karlovy Vary;12.8699908;50.2315925;AHOLD Czech Republic, a. s.;
nám. Karla IV. 1245, Nejdek;12.732587;50.3240262;AHOLD Czech Republic, a. s.;
Jáchymova 838, Jindøichùv Hradec;15.01557;49.1407308;AHOLD Czech Republic, a. s.;
B. Nìmcové 960, Rokycany;13.5936391;49.7349699;AHOLD Czech Republic, a. s.;
Písecké pøedmìstí 1393, Milevsko;14.3634196;49.4414843;AHOLD Czech Republic, a. s.;
U Høebèince 2510, Písek;14.1650969;49.2967539;AHOLD Czech Republic, a. s.;
17. listopadu 2262, Frıdek-Místek;18.3245577;49.6741678;AHOLD Czech Republic, a. s.;
1. máje 155, Frıdek-Místek;18.3514496;49.6692487;AHOLD Czech Republic, a. s.;
Hlavní tøída 3274, Frıdek-Místek;18.3693965;49.6775418;AHOLD Czech Republic, a. s.;
Stará cesta 91, Frıdek-Místek;18.3421052;49.67566919999999;AHOLD Czech Republic, a. s.;
Hlavní 1485, Frıdlant nad Ostravicí;18.3576161;49.5929899;AHOLD Czech Republic, a. s.;
Nádraní 40, Jablunkov;18.7654407;49.5770803;AHOLD Czech Republic, a. s.;
Lidická 1269, Tøinec;18.6763582;49.6698566;AHOLD Czech Republic, a. s.;
Marie Majerové 2162/20, Litomìøice;14.1291814;50.5451078;AHOLD Czech Republic, a. s.;
eletická 2210/19, Litomìøice;14.1390588;50.5264974;AHOLD Czech Republic, a. s.;
Osvoboditelù 2700, Louny;13.7993969;50.3554512;AHOLD Czech Republic, a. s.;
nám. TGM 153, Holice v Èechách;15.9871806;50.0672894;AHOLD Czech Republic, a. s.;
Palackého tøída 2748, Pardubice;15.7527809;50.0342187;AHOLD Czech Republic, a. s.;
Jana Zajíce 717, Pardubice;15.8050869;50.0439184;AHOLD Czech Republic, a. s.;
Podìbradská 297, Pardubice;15.7630693;50.056359;AHOLD Czech Republic, a. s.;
Plzeòská 263, Horaïovice;13.7010065;49.32069389999999;AHOLD Czech Republic, a. s.;
5. kvìtna 689, Klatovy;13.2965031;49.3821303;AHOLD Czech Republic, a. s.;
Hrádecká 31, Sušice;13.5211851;49.2382822;AHOLD Czech Republic, a. s.;
T.G.Masaryka 23, Sušice;13.520904;49.232289;AHOLD Czech Republic, a. s.;
Slovenského národního povstání 1060, Chrudim;15.8104089;49.9489099;AHOLD Czech Republic, a. s.;
Masarykova 200, Luhaèovice;17.7556222;49.0994415;AHOLD Czech Republic, a. s.;
Trávníky 2, Otrokovice;17.5464613;49.2006008;AHOLD Czech Republic, a. s.;
Osvobození 54, Slavièín;17.8835701;49.0837855;AHOLD Czech Republic, a. s.;
Masarykovo nám. 1069, Vizovice;17.8538119;49.2216;AHOLD Czech Republic, a. s.;
Okruní 4701, Zlín;17.6596362;49.2331223;AHOLD Czech Republic, a. s.;
Pøímá 671, Zlín;17.6407214;49.22048720000001;AHOLD Czech Republic, a. s.;
Tøída Tomáše Bati 4074, Zlín;17.6799988;49.225511;AHOLD Czech Republic, a. s.;
Znojemská 362, Moravskı Krumlov;16.311698;49.0489313;AHOLD Czech Republic, a. s.;
Vídeòská tøída 684/69, Znojmo;16.0585687;48.8457067;AHOLD Czech Republic, a. s.;
Brnìnská 2937/21, Znojmo;16.0660108;48.84616920000001;AHOLD Czech Republic, a. s.;
Masarykovo námìstí 8, Bystøice nad Pernštejnem;16.259613 ;49.524465 ;AHOLD Czech Republic, a. s.;
Zahradní 164, Bystøice nad Pernštejnem;16.2604341;49.5260705;AHOLD Czech Republic, a. s.;
Strojírenská 2244/34, ïár nad Sázavou;15.9349855;49.5575457;AHOLD Czech Republic, a. s.;
Horní 2233/6, ïár nad Sázavou;15.9445578;49.5604068;AHOLD Czech Republic, a. s.;
Sousedská 600, Liberec;15.028938819467569;50.777309923828291;Globus ÈR, k.s.;
Tyršova 869, Trmice;14.001276232536332;50.651091925600973;Globus ÈR, k.s.;
Podìbradská 293, Pardubice;15.751823765645693;50.058286467187784;Globus ÈR, k.s.;
Podìbradská 298, Pardubice ;15.749044228389106;50.058677295564891;Globus ÈR, k.s.;
Èeské Vrbné 2327, Èeské Budìjovice;14.450877154132096;49.001414008803096;Globus ÈR, k.s.;
Chotíkov 385, Chotíkov u Plznì;13.348976226629661;49.777764839041211;Globus ÈR, k.s.;
Èernovická 5434, Chomutov;13.397148245054085;50.457415631557694;Globus ÈR, k.s.;
Hradecká 408/40, 621 00, Brno;16.578251754000462;49.261993024000503;Globus ÈR, k.s.;
Chlumecká 765/6, Praha;14.582878817000449;50.107761600000458;Globus ÈR, k.s.;
Obchodní 30, Jenišov u Karlovıch Varù;12.806797668000456;50.218865596000455;Globus ÈR, k.s.;
Tìšínská 2830/83, Opava;17.940498334000438;49.928446870000471;Globus ÈR, k.s.;
Sárská 5/133, Praha;14.29584661600046;50.052496642000506;Globus ÈR, k.s.;
Kostelecká 823/77, Praha;14.506526294000423;50.150797293000494;Globus ÈR, k.s.;
U Skleníkù 1490/24, Prostøední Suchá;18.439582374000452;49.792329671000459;Globus ÈR, k.s.;
Opavská 326/90, Ostrava;18.150039927000421;49.844337672000506;Globus ÈR, k.s.;
Praská 248/39, Olomouc;17.223588064000467;49.602003679000461;Globus ÈR, k.s.;
Èernovická 5430, Chomutov;13.391582509000443;50.456831919000479;Globus ÈR, k.s.;
