X,Y,NAZEV,ULICE_x,OBEC_x,ICOFIR,FIRMA40A
16.896503606683737,48.914172678750013,,251,Vrbice,25305611,"Global Servis MP, s.r.o."
15.028938819467569,50.777309923828291,Hypermarket Globus Liberec,Sousedská 600,Liberec,63473291,"Globus ČR, k.s."
14.001276232536332,50.651091925600973,,Tyršova 869,Trmice,63473291,"Globus ČR, k.s."
15.751823765645693,50.058286467187784,,Poděbradská 293,Pardubice,63473291,"Globus ČR, k.s."
14.686564080933628,50.125596067242832,,Poděbradská 607,Jirny,63473291,"Globus ČR, k.s."
15.749044228389106,50.058677295564891,,Poděbradská 298,Pardubice,63473291,"Globus ČR, k.s."
13.395296637163629,50.457654710860197,,Černovická 5457,Chomutov,63473291,"Globus ČR, k.s."
14.450877154132096,49.001414008803096,,České Vrbné 2327,České Budějovice,63473291,"Globus ČR, k.s."
13.348976226629661,49.777764839041211,,385,Chotíkov,63473291,"Globus ČR, k.s."
13.397148245054085,50.457415631557694,,Černovická 5434,Chomutov,63473291,"Globus ČR, k.s."
13.642418610874488,50.47473218376178,,K Hipodromu 213,Most,63473291,"Globus ČR, k.s."
14.693226214464001,50.123899378418706,,Poděbradská 600,Jirny,63473291,"Globus ČR, k.s."
14.689403875110818,49.780970027019741,,Jiráskova 2222,Benešov,28996577,"Goilex, s.r.o."
12.721083814920641,49.591336831704588,,7,Bělá nad Radbuzou,25224212,"Gold SEA, s.r.o."
16.146331584907429,49.963395881153595,,U Plovárny 511,Vysoké Mýto,48151203,"Golfit, s.r.o."
14.597725204941973,50.081489627123361,,Českobrodská 36,Praha,24793990,"Gridexel plus, s.r.o."
18.08435604133297,49.161291376205163,,1,Študlov,64609707,Grinis s. r. o.
16.520566421211655,48.981470159480295,,Tyršova 255,Pohořelice,46342206,"H + H TIP, spol., s.r.o.  v likvidaci"
14.013380584271141,49.688836103927365,,Pražská 147,Příbram,61679399,"H + Š, s.r.o."
14.609589909220359,49.756523090378842,,71,Tisem,47052414,"H.S.D., s.r.o."
14.775035291235211,50.688006905063922,,,Stráž pod Ralskem,64022404,Ha Doan Hai
13.769565411937206,50.377159732738676,,Husova 147,Lenešice,61669989,Ha Vanekova Thu
14.195075259367277,50.741319387243394,,V Sídlišti 390,Děčín,27998819,Hac Pham Van
17.973474271952149,49.935539404113634,,Zámecká 186,Velké Hoštice,25824252,"Hahn Trop, s.r.o."
14.05114659403308,50.648200755146938,,Purkyňova 1266,Ústí nad Labem,68845839,Hai Quach Cao
14.10250331557153,50.67170689798516,,Opletalova 121,Ústí nad Labem,68845839,Hai Quach Cao
13.536153512455794,50.335091395645229,,Chomutovská 614,Žatec,63144085,"HAK Žatec, s.r.o. , v likvidaci"
14.095595399118032,50.225673347964907,,Netovická 875,Slaný,45146675,"Halldonn Company, s.r.o."
14.177352906348919,50.001443813390424,,,Vysoký Újezd,45146675,"Halldonn Company, s.r.o."
14.80421393683298,50.716354165006116,,182,Dubnice,44547366,Hana Andreasová
14.14829357148863,50.51206706152729,,Máchova 165,Terezín,12793353,Hana Balounová
16.505190596261304,49.509530152769592,,53,Kunštát,74229842,Hana Bednářová
14.391548289227828,50.161580482155031,Dary přírody,Tyršovo nám. 1732,Roztoky,71820531,Hana Čabelková
14.082776561596782,50.5435002373736,,78,Malíč,46720197,Hana Drábová
12.863045110518222,50.069520477333114,,61,Chodov,18217079,Hana Hahnová
15.515083672984069,50.489630900960151,,J. Nerudy 1012,Nová Paka,46514597,Hana Homolková
14.599253595732977,50.157355432249339,,Pražská 67,Podolanka,13257242,Hana Jurásková
14.169455046571725,49.778497292407323,SPAR POTRAVINY,Husova 1130,Dobříš,18618839,Hana Kajgrová
14.671688512990894,49.412915066621068,,9. května 2886,Tábor,18618839,Hana Kajgrová
14.168317118142042,49.778926066074952,,Příbramská 490,Dobříš,18618839,Hana Kajgrová
16.811975255566878,49.601746925937874,,58,Šubířov,45565210,Hana Kubínová
14.3457059008754,50.69398311383614,,59,Merboltice,42485797,Hana Kučerová
17.486397379029302,48.915557954143928,,227,Louka,61744620,Hana Maňáková
15.664133442950844,49.021976970775214,,76,Třebelovice,70490881,Hana Moltašová
17.225739217830959,49.358758533466514,,33,Hruška,60687924,Hana Mračková
15.106837265121714,50.098187655352916,,U Samoobsluhy 254,Sokoleč,16567587,Hana Mrázová
15.523591257791225,50.496715012063135,,Krkonošská 389,Nová Paka,48991066,Hana Nálevková
15.616530784608059,50.595726364580635,,Dělnická 12,Vrchlabí,87104431,Hana Nováková
14.145713265230594,50.453938434116786,,Palackého náměstí 23,Brozany nad Ohří,63138280,Hana Novotná
14.707093364275028,49.360981990380061,,Průmyslová 499,Planá nad Lužnicí,62551566,Hana Pejšová
13.735092268729508,50.104905398510624,,Václavská 275,Rakovník,68138768,Hana Pužmanová
15.200307037128493,50.02449314379588,,Legerova 148,Kolín,71133615,Hana Stodolová
13.07800468964489,49.357161819417392,,128,Chodská Lhota,67088180,Hana Šteflová
15.91015039323044,49.76119220750423,,Blatenská 251,Hlinsko,74017276,Hana Tichá
16.21000848054512,49.991554130464678,,Pardubická 638,Choceň,61210617,Hana Tomanová
14.493649591905641,49.895345292067589,,Masarykovo náměstí 29,Jílové u Prahy,70782377,Hana Vinecká
15.654942984888214,49.186470827213739,,27,Předín,47356561,Hana Vobůrková
13.994081755377296,49.671198923753614,,Školní 79,Příbram,45859060,Hana Vokatá
14.477881603745063,50.226186729436151,Potraviny,Hlavní 18,Předboj,73745375,Hang Luyen Thi Thu
16.928805393911809,50.065915964121729,,Na Holbě 467,Hanušovice,60000741,Hanička Lančová
14.047771173384689,49.986934795291241,,Na Břasích 416,Hýskov,49825551,"Hans - Marketing, s.r.o. v likvidaci"
13.439472336375703,50.488717660721321,,Písečná 5071,Chomutov,28504577,Hao Nhat Cao
14.406977189248268,50.371740927496653,,338,Cítov,42739179,"Havelka, s.r.o."
18.73633509177737,49.618015843577652,,245,Hrádek,61943525,"HC Food, s. r. o."
16.641371303882561,49.076287432415768,,Hořavova 221,Opatovice,41535995,Hedvika Kameníková
15.580380405448192,49.60590563889815,,Dolní 153,Havlíčkův Brod,27462323,"Hejkal, s.r.o."
16.508082894128634,50.032031554003964,HELENKA,Tyršova 352,Letohrad,64252639,Helena Daičarová
15.8048543519803,49.052441609348421,Stánek,Havlíčkova 933,Moravské Budějovice,67069134,Helena Dvořáková
15.087614544791164,50.005330817819384,,83,Libodřice,71418148,Helena Haviarová
15.088357058615044,50.004768850941474,,87,Libodřice,71418148,Helena Haviarová
16.959173403172993,49.757113769436828,,175,Moravičany,44771444,Helena Homoláková
15.4189862393581,50.034129461653173,,U Stadionu 240,Chvaletice,12965235,Helena Chlumská
14.900063928414051,49.709006714776095,,Vlasákova 222,Vlašim,49831143,Helena Chramostová
16.346087650781374,49.319782020646237,,320,Deblín,13380915,Helena Kolíbalová
14.487603193819776,48.85684934614919,,Náměstí J. Gurreho 31,Římov,18276083,Helena Koupalová
13.294016010067683,49.396877085729109,,Zlatnická 27,Klatovy,69948372,Helena Matějková
16.01324513178562,50.451037139311573,,14,Litoboř,45576319,Helena Medková
16.038803206002235,50.453971784256346,,65,Slatina nad Úpou,45576319,Helena Medková
16.801440594384772,49.11575969177396,,Náves 83,Šaratice,75600617,Helena Polášková
13.020341042609553,50.264032091819971,,Dolní Lomnice 106,Hradiště,40484688,Helena Todeková
14.358924473640524,50.17760336014166,,Hlavní 130,Husinec,75205688,Helena Velčická
14.473423946567559,50.774393824012847,,Osvobození 766,Kamenický Šenov,65649460,Helena Vlastníková
15.179663530447961,50.600191192044591,,22,Mírová pod Kozákovem,3018458,Helena Votrubcová
16.615350952996398,49.127269655169236,,náměstí Svobody 8,Modřice,29204194,"Hendrych Invest, s.r.o."
15.160132787778771,50.69245510319864,,565,Rychnov u Jablonce nad Nisou,25013874,"Henrry, s.r.o."
14.243184809180088,49.648255765380974,,12,Kamýk nad Vltavou,46354581,"Heva, v.o.s."
14.346410510741531,50.971454183827795,,13,Mikulášovice,47273305,Hieu CAO Tran
17.789425937506973,49.457609310618722,,10,Kelč,26867401,"Hlaváčová, s.r.o."
13.810033774951872,50.637429940817334,,Duchcovská 2602,Teplice,67946305,Hoa Nguyen Xuan
15.097470987416191,50.742611815377906,,Tanvaldská 263,Liberec,63084074,Hoa Phan Thi
14.12010981645899,50.631224288486393,,18,Malečov,87457431,Hoang Hai Nguyen
13.416899257011911,50.45910082029966,,Palackého 4085,Chomutov,67800831,Hoang Nguyen Huy
13.271326011489771,50.385592538081717,,Chomutovská 1198,Kadaň,27985393,Hong Le Nguyen
12.94592491894524,50.31203517149779,,Májová 1207,Ostrov,48372021,Hong Nguyen Van - Quang Ninh
17.853085325496249,49.220871725575265,,Masarykovo nám. 138,Vizovice,28337450,Hong Quy Tran
14.487106372598443,50.346661874027561,,Sokolovská 3317,Mělník,27926478,"Hong TAI Yang, s.r.o."
14.559970819587404,50.001890787570829,Hotel Magnolia,Květnové náměstí 53,Průhonice,27183149,"Hopa, s.r.o."
14.086777542447555,49.849266414585806,,111,Osov,26185695,"Horis Trading, s.r.o."
15.453581888950151,49.184727434046785,,náměstí Zachariáše z Hradce 64,Telč,15527051,"Horpo, spol., s.r.o."
15.719730428220766,49.486599379597685,,Husovo náměstí 45,Polná,15527051,"Horpo, spol., s.r.o."
15.222008216242559,50.689593877296645,Hostinec na Huti,12,Pěnčín,62740644,"Hostinec na Huti, s.r.o."
17.842763860890404,49.109263086058284,Hruška - číslo 409,79,Slavičín,19014325,"Hruška, s.r.o."
16.097102064687622,50.479456881609842,Hruška - číslo 407,Jiráskova 283,Červený Kostelec,19014325,"Hruška, s.r.o."
17.745217290646263,50.047487807869523,HRUŠKA - číslo 641,16,Úvalno,19014325,"Hruška, s.r.o."
14.589087605086396,49.835879808488578,HRUŠKA - číslo 406,Družstevní 291,Týnec nad Sázavou,19014325,"Hruška, s.r.o."
18.347023211549502,49.67141607212799,HRUŠKA - číslo 405,Frýdlantská 770,Frýdek-Místek,19014325,"Hruška, s.r.o."
17.494719070840773,49.085772381117508,HRUŠKA - číslo 403,Pivovarská 367,Uherské Hradiště,19014325,"Hruška, s.r.o."
18.272373881805553,49.542512782689371,HRUŠKA - číslo 402,594,Kunčice pod Ondřejníkem,19014325,"Hruška, s.r.o."
16.03035436077765,49.893428966446848,HRUŠKA - číslo 401,Dukelská 394,Luže,19014325,"Hruška, s.r.o."
15.697660796509226,50.171935067546414,HRUŠKA - číslo 404,1,Lhota pod Libčany,19014325,"Hruška, s.r.o."
15.6412430204734,50.361427758297161,HRUŠKA - číslo 400,Žižkova 1959,Hořice,19014325,"Hruška, s.r.o."
17.395863559077142,48.886481821113264,HRUŠKA - číslo 634,241,Kněždub,19014325,"Hruška, s.r.o."
17.345636027643113,49.032561479527978,HRUŠKA - číslo 395,289,Polešovice,19014325,"Hruška, s.r.o."
18.683565340689103,49.666840885466272,HRUŠKA - číslo 398,Jablunkovská 451,Třinec,19014325,"Hruška, s.r.o."
16.221963460435788,50.000853697918004,HRUŠKA - číslo 397,Dolní 268,Choceň,19014325,"Hruška, s.r.o."
17.102848971398871,49.507619227205296,HRUŠKA - číslo 393,Olší 542,Smržice,19014325,"Hruška, s.r.o."
14.805314515208742,50.699780675908777,HRUŠKA - číslo 461,Jižní 298,Stráž pod Ralskem,19014325,"Hruška, s.r.o."
17.080567927299821,49.719374990668506,HRUŠKA - číslo 391,Tyršova 286,Červenka,19014325,"Hruška, s.r.o."
16.765335262441106,49.141028436618129,HRUŠKA - číslo 390,Ponětovská 129,Prace,19014325,"Hruška, s.r.o."
17.987567242779118,49.590243517081433,HRUŠKA - číslo 780,Za Potokem 279,Nový Jičín,19014325,"Hruška, s.r.o."
17.19706714098032,49.330433411351443,HRUŠKA - číslo 389,151,Mořice,19014325,"Hruška, s.r.o."
16.405118899584462,49.170650081544707,HRUŠKA - číslo 388,Tyršova 246,Tetčice,19014325,"Hruška, s.r.o."
18.2082730198129,49.548792160815552,HRUŠKA - číslo 387,Dolní 430,Frenštát pod Radhoštěm,19014325,"Hruška, s.r.o."
17.253610331270032,50.273052140549431,HRUŠKA - č. 394,79,Písečná,19014325,"Hruška, s.r.o."
17.96420108699856,49.707924876411539,HRUŠKA - č. 386,139,Kujavy,19014325,"Hruška, s.r.o."
17.518295550439614,48.880572236088497,HRUŠKA - číslo 382,406,Velká nad Veličkou,19014325,"Hruška, s.r.o."
16.76579694613838,49.961907449411186,HRUŠKA - číslo 385,Nákladní 238,Štíty,19014325,"Hruška, s.r.o."
18.034168751863227,49.582442159565851,HRUŠKA - číslo 384,Beskydská 585,Nový Jičín,19014325,"Hruška, s.r.o."
17.652470012975893,49.003537983593205,areál Slováckých strojíren,Nivnická 1763,Uherský Brod,19014325,"Hruška, s.r.o."
18.126853464238575,49.465369162730035,č. 756,Oděská 1681,Rožnov pod Radhoštěm,19014325,"Hruška, s.r.o."
17.665795118539858,49.399956155529928,číslo 744,Přerovská 38,Bystřice pod Hostýnem,19014325,"Hruška, s.r.o."
18.314085126601043,49.767872001711403,"Hruška, spol. s r.o. - číslo 746",Na Vyhlídce 813,Vratimov,19014325,"Hruška, s.r.o."
17.992015895690468,49.988436010473073,"Hruška, spol. s r.o. - číslo 798",102,Služovice,19014325,"Hruška, s.r.o."
17.120752253866527,49.770259020030984,"HRUŠKA,spol. s r.o. - číslo 603",Masarykovo nám. 31,Uničov,19014325,"Hruška, s.r.o."
18.13621738069622,49.462676373875397,č. 605,1. máje 1426,Rožnov pod Radhoštěm,19014325,"Hruška, s.r.o."
17.65711010227438,49.028779698105701,č. 736,nám. 1. máje 1605,Uherský Brod,19014325,"Hruška, s.r.o."
18.218519980989743,49.546309291476398,č.629,U Příkopy 814,Frenštát pod Radhoštěm,19014325,"Hruška, s.r.o."
18.52357659997422,49.78328677334877,Hruška - číslo 759,Středová 478,Albrechtice,19014325,"Hruška, s.r.o."
15.631145887488877,50.235656798260926,Hruška - číslo 695,Račany 12,Nechanice,19014325,"Hruška, s.r.o."
15.875051223187976,50.315510220308987,Hruška-číslo 656,Gen. Svobody 131,Černožice,19014325,"Hruška, s.r.o."
15.750743640887912,50.214769211883329,Hruška-číslo 657,Lipová 281,Stěžery,19014325,"Hruška, s.r.o."
15.398754919659924,50.261793832247356,Hruška-číslo 662,154,Hlušice,19014325,"Hruška, s.r.o."
24.835080909714836,-59.948510465110843,Hruška-číslo 663,3,Všestary,19014325,"Hruška, s.r.o."
15.411644788172815,50.213470238713519,Hruška-číslo 664,32,Lužec nad Cidlinou,19014325,"Hruška, s.r.o."
15.858895421754703,50.308109973529106,Hruška-číslo 665,Dlouhá 74,Holohlavy,19014325,"Hruška, s.r.o."
15.463311423273225,50.192059902686694,Hruška-číslo 667,234,Nepolisy,19014325,"Hruška, s.r.o."
15.698384296366413,50.172871159287723,Hruška-číslo 671,36,Lhota pod Libčany,19014325,"Hruška, s.r.o."
15.962327573951338,50.286652368605253,Hruška-číslo 672,6,Libřice,19014325,"Hruška, s.r.o."
15.702112656671046,50.159055540005248,Hruška-číslo 673,20,Lhota pod Libčany,19014325,"Hruška, s.r.o."
15.555842080952424,50.179663822373875,Hruška-číslo 674,115,Kosičky,19014325,"Hruška, s.r.o."
15.455955034056439,50.258286352531286,Hruška-číslo 675,18,Starý Bydžov,19014325,"Hruška, s.r.o."
15.727203788587527,50.278938692078931,Hruška-číslo 677,42,Všestary,19014325,"Hruška, s.r.o."
15.861288469811777,50.297392592483583,Hruška-číslo 679,Nývltova 50,Smiřice,19014325,"Hruška, s.r.o."
15.814784499582883,50.257598257091082,Hruška-číslo 680,Obránců míru 91,Předměřice nad Labem,19014325,"Hruška, s.r.o."
15.644398438453225,50.150407967195605,Hruška-číslo 681,165,Dobřenice,19014325,"Hruška, s.r.o."
15.87521353221095,50.299780481498154,Hruška-číslo 687,U Stadionu 139,Smiřice,19014325,"Hruška, s.r.o."
15.637884806300157,50.239428906458109,Hruška-číslo 688,Palackého 64,Nechanice,19014325,"Hruška, s.r.o."
15.686254705683913,50.275555163589928,Hruška-číslo 689,3,Mokrovousy,19014325,"Hruška, s.r.o."
15.709536144706689,50.239369901801147,Hruška-číslo 690,35,Dolní Přím,19014325,"Hruška, s.r.o."
15.527292734196163,50.215455008326508,Hruška-číslo 691,75,Měník,19014325,"Hruška, s.r.o."
15.594438462373011,50.289866723665362,Hruška-číslo 693,34,Petrovice,19014325,"Hruška, s.r.o."
15.90467838216953,50.210769189794554,Hruška-číslo 694,Stříbrná 276,Hradec Králové,19014325,"Hruška, s.r.o."
15.583227952224529,50.159910263175348,Hruška-číslo 697,92,Obědovice,19014325,"Hruška, s.r.o."
15.823090062818881,50.15344826133159,Hruška-číslo 666,186,Vysoká nad Labem,19014325,"Hruška, s.r.o."
15.441773990843213,50.159895709629858,Hruška-číslo 682,Pražská 105,Chlumec nad Cidlinou,19014325,"Hruška, s.r.o."
15.461579413484976,50.155744896925007,Hruška-číslo 683,Komenského 118,Chlumec nad Cidlinou,19014325,"Hruška, s.r.o."
15.48853522821155,50.241707618016932,Hruška-číslo 684,Třída Čsl. armády 8,Nový Bydžov,19014325,"Hruška, s.r.o."
15.457930678221752,50.155770102691697,Hruška-číslo 685,Pražská 20,Chlumec nad Cidlinou,19014325,"Hruška, s.r.o."
24.835080909714836,-59.948510465110843,Hruška-číslo 696,52,Myštěves,19014325,"Hruška, s.r.o."
17.077744641544843,49.707487068275078,Hruška č. 508,Novosady 516,Litovel,19014325,"Hruška, s.r.o."
18.5329916535654,49.710321447278332,Hruška - číslo 523,240,Třanovice,19014325,"Hruška, s.r.o."
16.435486822739893,49.27713761617558,Hruška č. 526,Boční 620,Veverská Bítýška,19014325,"Hruška, s.r.o."
17.153133087676792,49.027071756254159,HRUŠKA číslo 561,292,Kostelec,19014325,"Hruška, s.r.o."
16.890015846339701,48.769520311529156,Hruška č. 565,Lidická 3007,Břeclav,19014325,"Hruška, s.r.o."
18.417155927456342,49.673475210416903,Hruška č. 569,70,Dobrá,19014325,"Hruška, s.r.o."
18.533694542606376,49.645619274636253,HRUŠKA - číslo 570,5,Komorní Lhotka,19014325,"Hruška, s.r.o."
17.326425347224824,49.670844180456072,HRUŠKA - číslo 598,597,Bělkovice-Lašťany,19014325,"Hruška, s.r.o."
24.835080909714836,-59.948510465110843,HRUŠKA - číslo 451,Hybešova 643,Vyškov,19014325,"Hruška, s.r.o."
24.835080909714836,-59.948510465110843,HRUŠKA - číslo 452,Sídliště Osvobození 670,Vyškov,19014325,"Hruška, s.r.o."
16.95175098187546,49.277063122569281,HRUŠKA - číslo 453,519,Drnovice,19014325,"Hruška, s.r.o."
15.631006252417061,50.204979029488058,HRUŠKA - číslo 455,26,Boharyně,19014325,"Hruška, s.r.o."
15.662187827261091,50.128123638004276,HRUŠKA - číslo 457,89,Rohoznice,19014325,"Hruška, s.r.o."
17.216454453140383,49.332812868816312,Hruška - číslo 458,24,Vrchoslavice,19014325,"Hruška, s.r.o."
16.921017812948627,49.165718377998409,HRUŠKA - ČÍSLO 459,52,Němčany,19014325,"Hruška, s.r.o."
16.992916559931455,50.100043039686298,HRUŠKA - číslo 463,124,Jindřichov,19014325,"Hruška, s.r.o."
16.636510298492787,49.792554531196423,HRUŠKA - číslo 599,250,Kunčina,19014325,"Hruška, s.r.o."
